https://tw.live/cam/?id=PIF0007,台1-459K+600楓港
https://tw.live/cam/?id=PIF0054,台1-中正大路756號北向
https://tw.live/cam/?id=PIF0005,台１-台17
https://tw.live/cam/?id=PIF0059,台１-434K北向
https://tw.live/cam/?id=PIF0082,中山路與信義路
https://tw.live/cam/?id=PIF0078,光復路與成功路
https://tw.live/cam/?id=PIF0077,台17與東新路
https://tw.live/cam/?id=PIF0076,台17與光復路
https://tw.live/cam/?id=PIF0075,進德大橋與朝隆路
https://tw.live/cam/?id=PIF0074,環灣道路(台17入口)
https://tw.live/cam/?id=PIF0073,大連路與自由路
https://tw.live/cam/?id=PIF0057,台1新埤橋-南向
https://tw.live/cam/?id=PIF0072,光復路與中山路
https://tw.live/cam/?id=PIF0083,台1、屏143中山路
https://tw.live/cam/?id=PIF0080,台17、東林路口
https://tw.live/cam/?id=PIF0071,台1、屏132
https://tw.live/cam/?id=PIF0070,台1、縣189中山路口
https://tw.live/cam/?id=PIF0065,台3、堤防路口
https://tw.live/cam/?id=PIF0064,台1、縣189(往高雄)
https://tw.live/cam/?id=PIF0069,台1、縣189中正路口
https://tw.live/cam/?id=PIF0068,復興路、五叉路口
https://tw.live/cam/?id=PIF0004,台1-187乙
https://tw.live/cam/?id=PIF0067,光復路、重慶路口
https://tw.live/cam/?id=PIF0066,和平路、光復路口
https://tw.live/cam/?id=PIF0013,台17線林邊大橋
https://tw.live/cam/?id=PIF0084,台26線與大灣路口
https://tw.live/cam/?id=PIF0062,台26線與南灣路52巷口北向
https://tw.live/cam/?id=PIF0061,台1線與縣185沿山路路口
https://tw.live/cam/?id=PIF0060,台1線與枋寮鄉中山路二段路口南向
https://tw.live/cam/?id=PIF0056,187乙往台1方向(三叉路口)
https://tw.live/cam/?id=PIF0021,台88-21K(萬丹交流道)
https://tw.live/cam/?id=PIF0022,台88-15K(竹田系統交流道)
https://tw.live/cam/?id=PIF0032,縣188萬順路-台27中興路口
https://tw.live/cam/?id=PIF0031,台27-縣189
https://tw.live/cam/?id=PIF0055,台17-新興路交叉口
https://tw.live/cam/?id=PIF0033,台17-台27南興路
https://tw.live/cam/?id=PIF0029,台1-高屏大橋下
https://tw.live/cam/?id=PIF0010,沿海路－船頭路
https://tw.live/cam/?id=PIF0011,大鵬灣風景區出入口
https://tw.live/cam/?id=PIF0012,台17-林邊交流道
https://tw.live/cam/?id=PIF0058,台17東港大橋
https://tw.live/cam/?id=PIF0028,台17雙園大橋
https://tw.live/cam/?id=PIF0008,台9-473.5K麻里巴橋
https://tw.live/cam/?id=PIF0003,台26-29K+450南灣天鵝湖飯店前
https://tw.live/cam/?id=PIF0001,台26-18K+500車城褒忠路口
https://tw.live/cam/?id=PIF0002,台26-16K+600與199線四重溪路口
https://tw.live/cam/?id=PIF0006,台1-台26路口
https://tw.live/cam/?id=PIF0030,台1-台3路口
