https://tw.live/cam/?id=CCTV-52-0017-112-01,雲嘉大橋水位監看
https://tw.live/cam/?id=CCTV-52-0610-249-01,249K.376口湖B北出口標誌架
https://tw.live/cam/?id=CCTV-51-0610-224-01,224K.6湖仔內
https://tw.live/cam/?id=CCTV-52-0610-239-01,239K.1口湖
https://tw.live/cam/?id=CCTV-52-0190-070-01,北港鎮民生路北港大橋北端
https://tw.live/cam/?id=CCTV-51-001D-004-01,新榮橋南邊
https://tw.live/cam/?id=CCTV-51-001D-011-01,明祥金香佛具北邊80公尺
https://tw.live/cam/?id=CCTV-51-0010-248-01,大埤鄉延平路三段582號
https://tw.live/cam/?id=CCTV-51-0010-242-01,斗南鎮延平路二段201號
https://tw.live/cam/?id=CCTV-51-0010-236-01,虎尾鎮惠來里145之10號前
https://tw.live/cam/?id=CCTV-51-0010-241-01,斗南鎮延平路一段292號
https://tw.live/cam/?id=CCTV-51-0010-244-01,斗南鎮忠義祠前
https://tw.live/cam/?id=CCTV-51-0010-228-01,西螺鎮大橋南路北向中央
https://tw.live/cam/?id=CCTV-51-0010-245-01,斗南鎮近台78線斗南交流道中央分隔島
https://tw.live/cam/?id=CCTV-51-0030-256-01,斗六市仁義路220號
https://tw.live/cam/?id=CCTV-51-0030-247-01,斗六市石榴路36號
https://tw.live/cam/?id=CCTV-51-0030-245-01,林內鄉大同路14號
https://tw.live/cam/?id=CCTV-51-0030-238-01,近清水溪橋(南雲大橋
https://tw.live/cam/?id=CCTV-51-0030-239-01,林內鄉林內路三段475號
https://tw.live/cam/?id=CCTV-51-0030-261-01,古坑鄉光興路106號
https://tw.live/cam/?id=CCTV-51-0610-230-01,230K.1五條港
https://tw.live/cam/?id=CCTV-51-0610-234-01,台61線234K+500
https://tw.live/cam/?id=CCTV-52-0610-246-01,口湖鄉南下路側
https://tw.live/cam/?id=CCTV-51-0610-232-01,232K台西南出口標誌架
https://tw.live/cam/?id=CCTV-52-0610-254-01,254K水井
https://tw.live/cam/?id=CCTV-52-0610-241-01,241K.21口湖A南出口標誌架
https://tw.live/cam/?id=CCTV-51-0610-216-01,216K.020橋頭
https://tw.live/cam/?id=CCTV-51-0610-220-01,220K.873麥寮
https://tw.live/cam/?id=CCTV-51-0610-218-01,218K.576橋頭
https://tw.live/cam/?id=CCTV-51-0610-227-01,台西鄉南下路側
https://tw.live/cam/?id=CCTV-51-0030-257-02,斗六市192線交叉口
